Title,Reviews,Rating,Selling Price,Image URL,Product URL
"BACK BANCHERS Fluffy Bear for Upcoming Christmas & Valentine, Teddy Bear Soft Gift 5 Feet Grey (New)",(18),3.7 out of 5 stars,"1,549","https://m.media-amazon.com/images/I/41+Jb0POZAL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41+Jb0POZAL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41+Jb0POZAL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41+Jb0POZAL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41+Jb0POZAL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfYXRmX25leHQ6MzAwNjA2MzA0MDM3MjMyOjowOjo&url=%2FBACK-BANCHERS-Upcoming-Christmas-Valentine%2Fdp%2FB09P13HTPV%2Fref%3Dsr_1_195_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.fUWpCdy4Dn83kbiW9wnoFslXIfjhNobize3NZlGwQ1Td7Vznc7sYxBS7lyv1a0LNPaHHb0dq5l-DqDQ8R3pux7w7r26-kr8ZsZxv76lkbyQ.apdcGvU0tfij727Wsift9y9cFl8YuhZYiv1Y4OywSK0%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-195-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"Frantic 25CM Sky Alexa Elephant Soft Toy for Kids Playing Toy, Birthday Gift (25CM_AlexaElephant_Sky)",(553),3.7 out of 5 stars,299,"https://m.media-amazon.com/images/I/5107xMJcKYL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/5107xMJcKYL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/5107xMJcKYL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/5107xMJcKYL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/5107xMJcKYL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfYXRmX25leHQ6MzAwNjMwNDkzNzE4NjMyOjowOjo&url=%2FFrantic-Elephant-Playing-Birthday-25CM_AlexaElephant_Sky%2Fdp%2FB09LM33Y2R%2Fref%3Dsr_1_196_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.fUWpCdy4Dn83kbiW9wnoFslXIfjhNobize3NZlGwQ1Td7Vznc7sYxBS7lyv1a0LNPaHHb0dq5l-DqDQ8R3pux7w7r26-kr8ZsZxv76lkbyQ.apdcGvU0tfij727Wsift9y9cFl8YuhZYiv1Y4OywSK0%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-196-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"Little Swag Cute Peach Duck Animal Plush Toys, Soft Stuffed Dolls for Girls, Boys, Kids, Adults, Birthday Gift, Home, Car Decoration - 35 cm",(62),3.6 out of 5 stars,499,"https://m.media-amazon.com/images/I/61ukEuMCcML._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61ukEuMCcML._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61ukEuMCcML._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61ukEuMCcML._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61ukEuMCcML._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfbXRmOjMwMDUxNTQyMDM5NTAzMjo6MDo6&url=%2FLittle-Swag-Stuffed-Birthday-Decoration%2Fdp%2FB0DCZQM4JZ%2Fref%3Dsr_1_203_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-203-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"Krow Soft Toys Long Soft Lovable Huggable Cute Giant Life Size Teddy Bear Plush & Stuffed Toys (35cm, Avocado)",(1),5.0 out of 5 stars,399,"https://m.media-amazon.com/images/I/41lMAzSswNL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41lMAzSswNL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41lMAzSswNL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41lMAzSswNL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41lMAzSswNL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfbXRmOjMwMDU1NjMyODk3NjYzMjo6MDo6&url=%2FKrow-Soft-Toys-Huggable-Cute%2Fdp%2FB0F18RK99B%2Fref%3Dsr_1_204_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-204-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"Storescent Hidden Fruit Bunny Soft Toys for Kids, Stuffed Animal Plush Soft Toys for Boys and Girls | Medium, Cute Rabbit Strawberry Bunny - Zipper Plush Toy",(1.7K),4.0 out of 5 stars,499,"https://m.media-amazon.com/images/I/51yj-VutekL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51yj-VutekL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51yj-VutekL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51yj-VutekL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51yj-VutekL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfbXRmOjMwMDMyNTQwNjY2OTYzMjo6MDo6&url=%2FStorescent-Hidden-Bunny-Stuffed-Strawberry%2Fdp%2FB0CW9SND65%2Fref%3Dsr_1_205_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-205-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"LOVEY DOVEY Super Soft Toys Long Soft Lovable hugable Cute Giant Life Size Teddy Bear (30 cm Super Soft Toys, Kangaroo with Baby)",(3),3.8 out of 5 stars,399,"https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfbXRmOjMwMDYxOTAyODExODgzMjo6MDo6&url=%2FLOVEY-DOVEY-Lovable-hugable-Kangaroo%2Fdp%2FB09NC1ZZPG%2Fref%3Dsr_1_206_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-206-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=DUB
"Back BANCHERS Teddy Bear for Girls | Panda Teddy Bear | Wife Gifts Special Surprise Anniversary (2 FEET, RED)",(75),3.1 out of 5 stars,420,"https://m.media-amazon.com/images/I/61I3qOVxwvL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61I3qOVxwvL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61I3qOVxwvL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61I3qOVxwvL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61I3qOVxwvL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfYnRmOjMwMDYwNjMwNDAzNDUzMjo6MDo6&url=%2FBANCHERS-Teddy-Special-Surprise-Anniversary%2Fdp%2FB0CMLLK18T%2Fref%3Dsr_1_239_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-239-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
Crispy Toys Soft Toy Combo Pack of Mouse Huggable Lovable Plush Stuffed Toy for Babies and Kids,(14),3.7 out of 5 stars,699,"https://m.media-amazon.com/images/I/41PUfn8IGAL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41PUfn8IGAL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41PUfn8IGAL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41PUfn8IGAL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41PUfn8IGAL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfYnRmOjMwMDYyODcxODc1NTgzMjo6MDo6&url=%2FCrispy-Huggable-Lovable-Stuffed-Babies%2Fdp%2FB09G3FNT3F%2Fref%3Dsr_1_240_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-240-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"AVS 6 Feet Teddy Bear for Girls Soft Plush Stuffed Toys, Huggable and Lovable Teddy Bear Gift for Birthday Kids, Girls, Wife, Girlfriend, Valentine's, Anniversary (Cream)",(746),3.9 out of 5 stars,"2,085","https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfYnRmOjMwMDYzMTQ2MDQzMzczMjo6MDo6&url=%2FAVS-Teddy-Girlfriend-Valentines-Anniversary%2Fdp%2FB0DH8G5718%2Fref%3Dsr_1_241_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-241-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"CHIRKUT 2 Feet Lovable Teddy Bear with Neck Bow Tie for Kids, Soft Stuffed Lightweight Huggable Toys for Baby Girls & Boys, Best Gifting Item for Birthday, Wedding, Anniversary(Pink)",(30),3.9 out of 5 stars,410,"https://m.media-amazon.com/images/I/41ramFihLbL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41ramFihLbL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41ramFihLbL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41ramFihLbL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41ramFihLbL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxMjgxMDQ2OTA5ODM2OjE3NTMwNzk5NzQ6c3BfYnRmOjMwMDU5MTg1NTkwNDUzMjo6MDo6&url=%2FCHIRKUT-Lightweight-Huggable-Birthday-Anniversary%2Fdp%2FB0DHP4R5QL%2Fref%3Dsr_1_242_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9.8S9o5Wci4rgy3tQBPYGctAurqkr5pAygTueQhN49IDcfWdMvUZPLjK5H8cd7kv--dMaZlgqyhN-QFz4pAKCHKYnfwO12SAtBsRWhrwJ-c8jwS9axVy_PPO0Rb2wtNur4-Gmt8jAD7R3lkTPEbV7vF5rhUPVIftCoE3ss4YZ_kEWaagVU5WPIONkukpBZATC1RjRZlXpmurmp45LPCht-71i16PXjbAVW7SDFNiIDVIjmbrfnUW4OJLr7yR8PznohgDQEPTIVJ1nh7w0LOkEFmEeKz_H1mkcjWtKffw-LFIc._bsnNLM5ZuPGm9iYGj_q4J-j4FIcF-CUvuU0Ng4UAeI%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753079974%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-242-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=DUB
"Babique Elephant Standing Super Soft Toy | Stuffed Plush Animal | Ideal for Birthdays & Special Occasions Girls/Boys, Baby Kids 25 cm -Grey",(730),4.3 out of 5 stars,273,"https://m.media-amazon.com/images/I/61r+v3WahsL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61r+v3WahsL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61r+v3WahsL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61r+v3WahsL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61r+v3WahsL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYXRmX25leHQ6MzAwMjYwMzM3NjUzMzMyOjowOjo&url=%2FBabique-Elephant-Standing-Birthdays-Occasions%2Fdp%2FB0D8LKCV2K%2Fref%3Dsr_1_241_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9._OPA2Eu9nLM-wQin0aXrgIRAz9vTyYqCplzRlT6a3YJQMt3wkZ3wOV1j7iMjPZRPdfkPnm9ABOTfFRqwWEUYfcMzPmpfqUz6ryhqMjMxkPQ._lGg5mS3ONgHToC0MHHyXmLbVDBINvNcdT0V3UX5Yc4%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-241-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"VS Toys 2 Feet Brown Color Teddy Bear for Girls, Panda Teddy Bears, Teddy Bears Toys Big Size Latest (Brown, 2 Feet)",(12),2.9 out of 5 stars,399,"https://m.media-amazon.com/images/I/41aoMwpeFGL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41aoMwpeFGL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41aoMwpeFGL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41aoMwpeFGL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41aoMwpeFGL._AC_UL932_FMwebp_QL65_.jpg 2.9125x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYXRmX25leHQ6MzAwNDgyNTY1MzkyOTMyOjowOjo&url=%2FVS-Toys-Teddy-Girls-Latest%2Fdp%2FB097F264VH%2Fref%3Dsr_1_242_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9._OPA2Eu9nLM-wQin0aXrgIRAz9vTyYqCplzRlT6a3YJQMt3wkZ3wOV1j7iMjPZRPdfkPnm9ABOTfFRqwWEUYfcMzPmpfqUz6ryhqMjMxkPQ._lGg5mS3ONgHToC0MHHyXmLbVDBINvNcdT0V3UX5Yc4%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-242-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"Mirada Penguin Soft Toy - Turquoise Plush Stuffed Animal for Kids, Boys & Girls - Birthday Gift - 20cm",(5K),4.5 out of 5 stars,249,"https://m.media-amazon.com/images/I/71aLn7VCatL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71aLn7VCatL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71aLn7VCatL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71aLn7VCatL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71aLn7VCatL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYXRmX25leHQ6MzAwNjA1Njk5NzA0MzMyOjowOjo&url=%2FMirada-Penguin-Soft-Toy-Turquoise%2Fdp%2FB0F249MRNW%2Fref%3Dsr_1_243_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9._OPA2Eu9nLM-wQin0aXrgIRAz9vTyYqCplzRlT6a3YJQMt3wkZ3wOV1j7iMjPZRPdfkPnm9ABOTfFRqwWEUYfcMzPmpfqUz6ryhqMjMxkPQ._lGg5mS3ONgHToC0MHHyXmLbVDBINvNcdT0V3UX5Yc4%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-243-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
"BACK BANCHERS Teddy Bear for Girls, Teddy Bear Soft Gift 6 Feet Black & White (New)",0,0,"1,999","https://m.media-amazon.com/images/I/41fO8fPdwsL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/41fO8fPdwsL._AC_UL480_FMwebp_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/41fO8fPdwsL._AC_UL640_FMwebp_QL65_.jpg 2x, https://m.media-amazon.com/images/I/41fO8fPdwsL._AC_UL800_FMwebp_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/41fO8fPdwsL._AC_UL960_FMwebp_QL65_.jpg 3x",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzQwOTM2ODcyNDEwNjQyOjE3NTMwODAwMDM6c3BfYXRmX25leHQ6MzAwNjA2MzA0MDM2MzMyOjowOjo&url=%2FBACK-BANCHERS-Teddy-Girls-Black%2Fdp%2FB09MKDFVDB%2Fref%3Dsr_1_244_sspa%3Fcrid%3D22KO3XMWIIJ9G%26dib%3DeyJ2IjoiMSJ9._OPA2Eu9nLM-wQin0aXrgIRAz9vTyYqCplzRlT6a3YJQMt3wkZ3wOV1j7iMjPZRPdfkPnm9ABOTfFRqwWEUYfcMzPmpfqUz6ryhqMjMxkPQ._lGg5mS3ONgHToC0MHHyXmLbVDBINvNcdT0V3UX5Yc4%26dib_tag%3Dse%26keywords%3Dsoft%2Btoys%26qid%3D1753080003%26sprefix%3Dsoft%2Btoy%252Caps%252C226%26sr%3D8-244-spons%26xpid%3D8Z4xqz95Ld9S3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=DUB
